All_Info
27 August 1965:  O-1E Bird Dog; Ser # 57-6271; USAF; 6253 CSG; Nha Trang
"28 August 1965:  F-105D Thunderchief; Ser # 63-8282; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
29 August 1965:  A-1H Skyraider; Ser # 134619; USN; VA-152; USS Oriskany
"29 August 1965:  RF-8A Crusader; Ser # 146828; USN; Detachment G, VFP-63; USS Oriskany"
"29 August 1965:  F-105D Thunderchief; Ser # 61-0193; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"29 August 1965:  O-1F Bird Dog; Ser # 56-2530; USAF; TASS, 6250 TASG; Bien Hoa"
30 August 1965:  C-1A Trader; Ser # 146047; USN; USS Independence or VR-21; USS Independence
"30 August 1965:  F-105D Thunderchief; Ser # 62-4355; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
"31 August 1965:  F-105D Thunderchief; Ser # 61-0185; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"2 September 1965:  F-105D Thunderchief; Ser # 62-4389; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
"4 September 1965:  F-4C Phantom; Ser # 63-7700; USAF; 47 TFS, 15 TFW on TDY; Ubon"
4 September 1965:  A-1H Skyraider; Ser # 139693; USN; VA-165; USS Coral Sea
"5 September 1965:  A-1E Skyraider; Ser # 52-132562; USAF; Detachment 10, 1131 SAS; Bien Hoa"
"6 September 1965:  F-105D Thunderchief; Ser # 62-4337; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"6 September 1965:  F-105D Thunderchief; Ser # 62-4400; USAF; 562 TFS, 23 TFW attached to 6235 TFW; Takhli"
"6 September 1965:  B-57B Canberra; Ser # 52-1544; USAF; 8/13 TBS, 405 FW attached to 6252 TFW; Da Nang"
6 September 1965:  A-4E Skyhawk; Ser # 152042; USN; VA-164; USS Oriskany
"7 September 1965:  RF-8A Crusader; Ser # 146826; USN; Detachment D, VFP-63; USS Coral Sea"
"8 September 1965:  RF-8A Crusader; Ser # 146825; USN; Detachment G, VFP-63; USS Oriskany"
9 September 1965:  A-4E Skyhawk; Ser # 151134; USN; VA-163; USS Oriskany
10 September 1965:  A-4E Skyhawk; Ser # 149991; USN; VA-155; USS Coral Sea
"10 September 1965:  A-1E Skyraider; Ser # 52-132669; USAF; 602 ACS, 6251 TFW; Bien Hoa detached to Udorn"
12 September 1965:  F-8E Crusader; Ser # 150331; USN; VF-191; USS Bon Homme Richard
12 September 1965:  C-1A Trader; Ser # 136784; USN; VF-21; USS Independence
"13 September 1965:  F-100D Super Sabre; Ser # 55-3631; USAF; probably 429 TFS, 474 TFW attached to 6251 TFW; Bien Hoa"
13 September 1965:  A-4E Skyhawk; Ser # 149999; USN; VA-72; USS Independence
14 September 1965:  A-1J Skyraider; Ser # 142057; USN; VA-196; USS Bon Homme Richard
14 September 1965:  A-4C Skyhawk; Ser # 147682; USN; VA-192; USS Bon Homme Richard
"16 September 1965:  F-105D Thunderchief; Ser # 61-0217; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"16 September 1965:  F-105D Thunderchief; Ser # 61-0189; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"17 September 1965:  F-105D Thunderchief; Ser # 62-4247; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
17 September 1965:  A-6A Intruder; Ser # 151588; USN; VA-75; USS Independence
18 September 1965:  O-1E Bird Dog; Ser # 56-4167; USAF; unit unknown; base unknown
"18 September 1965:  C-130A Hercules; Ser # 55-0038; USAF; 35 TCS, 6315 OG; Naha, Okinawa"
"20 September 1965:  F-105D Thunderchief; Ser # 62-4238; USAF; 67 TFS, 18 TFW attached to 6234 TFW; Korat"
"20 September 1965:  F-104C Starfighter; Ser # 56-0883; USAF; 436 TFS, 479 TFW attached to 6252 TFW; Da Nang"
"20 September 1965:  F-104C Starfighter; Ser # 56-0911; USAF; 436 TFS, 479 TFW attached to 6252 TFW; Da Nang"
"20 September 1965:  F-105D Thunderchief; Ser # 61-0082; USAF; 334 TFS, 4 TFW attached to 6235 TFW; Takhli"
"20 September 1965:  F-100D Super Sabre; Ser # 56-3177; USAF; 481 TFS, 27 TFW attached to 6250 CSG; Tan Son Nhut"
20 September 1965:  A-4E Skyhawk; Ser # 151115; USN; VA-72; USS Independence
"20 September 1965:  F-104C Starfighter; Ser # 57-0921; USAF; 436 TFS, 479 TFW attached to 6252 TFW; Da Nang"
"20 September 1965:  HH-43B Huskie; Ser # 62-4510; USAF; Detachment 1, 38 ARRS; Nakhon Phanom"
"21 September 1965:  F-105D Thunderchief; Ser # 61-0200; USAF; 562 TFS, 23 TFW attached to 6235 TFW; Takhli"
"22 September 1965:  E-1B Tracer; Ser # 148918; USN; Detachment 62, VAW-12; USS Independence"
"23 September 1965:  F-100D Super Sabre; Ser # 55-3738; USAF; 429 TFS, 474 TFW attached to 6251 TFW; Bien Hoa"
24 September 1965:  A-1H Skyraider; Ser # 135274; USN; VA-196; USS Bon Homme Richard
24 September 1965:  F-8E Crusader; Ser # 150668; USN; VF-194; USS Bon Homme Richard
"24 September 1965:  F-4C Phantom; Ser # 64-0700; USAF; 47 TFS, 15 TFW on TDY; Ubon"
24 September 1965:  F-100D Super Sabre; Ser # 56-2923; USAF; probably 6251 TFW; Bien Hoa
25 September 1965:  F-8E Crusader; Ser # 149168; USN; VF-194; USS Bon Homme Richard
"27 September 1965:  RF-101C Voodoo; Ser # 56-0204; USAF; 15 TRS, 18 TFW on TDY; Udorn"
28 September 1965:  A-1H Skyraider; Ser # 134482; USN; VA-196; USS Bon Homme Richard
"28 September 1965:  F-105D Thunderchief; Ser # 62-4404; USAF; 562 TFS, 23 TFW attached to 6235 TFW; Takhli"
"29 September 1965:  F-100D Super Sabre; Ser # 55-3613; USAF; 481 TFS, 27 TFW attached to 6250 CSG; Tan Son Nhut"
"30 September 1965:  F-4C Phantom; Ser # 64-0680; USAF; 47 TFS, 15 TFW on TDY; Ubon"
"30 September 1965:  F-105D Thunderchief; Ser # 61-0117; USAF; 334 TFS, 4 TFW attached to 6235 TFW; Takhli"
"1 October 1965:  F-4C Phantom; Ser # 63-7712; USAF; 47 TFS, 15 TFW on TDY; Ubon"
"1 October 1965:  F-100D Super Sabre; Ser # 55-3543; USAF; 429 TFS, 474 TFW attached to 6251 TFW; Bien Hoa"
"2 October 1965:  A-1E Skyraider; Ser # 52-132593; USAF; 602 ACS, 6251 TFW; Bien Hoa"
"2 October 1965:  A-1E Skyraider; Ser # 52-133880; USAF; 602 ACS, 6251 TFW; Bien Hoa"
4 October 1965:  A-1E Skyraider; Ser # 52-133915; USAF; 6251 TFW; Bien Hoa
5 October 1965:  F-8E Crusader; Ser # 150848; USN; VF-162; USS Oriskany
"5 October 1965:  F-100D Super Sabre; Ser # 56-3074; USAF; 481 TFS, 27 TFW attached to 6250 CSG; Tan Son Nhut"
"5 October 1965:  F-105D Thunderchief; Ser # 62-4295; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
"5 October 1965:  RF-101C Voodoo; Ser # 56-0178; USAF; 15 TRS, 18 TFW on TDY; Udorn"
"5 October 1965:  F-4C Phantom; Ser # 63-7563; USAF; 43 or 47 TFS, 15 TFW on TDY; Ubon"
"5 October 1965:  F-105D Thunderchief; Ser # 62-4376; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
"7 October 1965:  A-4E Skyhawk; Ser # 151192; USMC; VMA-311, MAG-12; Chu Lai"
"8 October 1965:  RF-8A Crusader; Ser # 145617; USN; Detachment D, VFP-63; USS Coral Sea"
11 October 1965:  A-4E Skyhawk; Ser # 152016; USN; VA-155; USS Coral Sea
12 October 1965:  A-1E Skyraider; Ser # 52-133910; USAF; 6251 TFW; Bien Hoa
"13 October 1965:  F-105D Thunderchief; Ser # 61-0180; USAF; 562 TFS, 23 TFW attached to 6235 TFW; Takhli"
"14 October 1965:  F-105D Thunderchief; Ser # 62-4333; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
14 October 1965:  F-8D Crusader; Ser # 147899; USN; VF-154; USS Coral Sea
"14 October 1965:  F-105D Thunderchief; Ser # 62-4305; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
16 October 1965:  RA-5C Vigilante; Ser # 151615; USN; RVAH-1; USS Independence
16 October 1965:  A-1E Skyraider; Ser # 52-132541; USAF; 6251 TFW; Bien Hoa
17 October 1965:  F-4B Phantom; Ser # 151515; USN; VF-84; USS Independence
17 October 1965:  F-8E Crusader; Ser # 149198; USMC; VMF(AW)-212; USS Oriskany
17 October 1965:  F-4B Phantom; Ser # 150631; USN; VF-41; USS Independence
17 October 1965:  F-4B Phantom; Ser # 151494; USN; VF-84; USS Independence
"18 October 1965:  F-4C Phantom; Ser # 64-0730; USAF; 68 TFS, 8 TFW attached to 6234 TFW; Korat"
"18 October 1965:  O-1E Bird Dog; Ser # 56-2600; USAF; 20 TASS, 6250 TASG; Da Nang"
19 October 1965:  A-4C Skyhawk; Ser # 148584; USN; VA-195; USS Bon Homme Richard
"20 October 1965:  B-57B Canberra; Ser # 53-3920; USAF; 8 TBS, 405 FW attached to 6252 TFW; Da Nang"
"21 October 1965:  A-1E Skyraider; Ser # 52-133897; USAF; 1 ACS, 6251 TFW; Bien Hoa"
"22 October 1965:  RB-66B Destroyer; Ser # 53-0452; USAF; Detachment 1, 41 TRS, 6250 CSG; Tan Son Nhut"
"22 October 1965:  F-105D Thunderchief; Ser # 62-4350; USAF; 36 TFS, 6441 TFW on TDY; Takhli"
"22 October 1965:  A-1E Skyraider; Ser # 52-132442; USAF; 602 ACS, 6251 TFW; Bien Hoa"
"23 October 1965:  O-1E Bird Dog; Ser # 56-2624; USAF; 19 TASS, 6250 TASG; Bien Hoa"
"26 October 1965:  F-4B Phantom; Ser # 150998; USMC; VMFA-115, MAG-11; Da Nang"
26 October 1965:  F-4B Phantom; Ser # 151505; USN; VF-84; USS Independence
26 October 1965:  F-4B Phantom; Ser # 149410; USMC; VMFA-115; Da Nang
27 October 1965:  F-8E Crusader; Ser # 150655; USN; VF-191; USS Bon Homme Richard
"27 October 1965:  A-4C Skyhawk; Ser # 148550, 148595; USMC; VMA-311, MAG-12; Chu Lai"
28 October 1965:  F-4B Phantom; Ser # 150626; USN; VF-41; USS Independence
28 October 1965:  A-4C Skyhawk; Ser # 148596; USN; VA-22; USS Midway
30 October 1965:  C-123B Provider; Ser # 56-4381; USAF; 315 ACG; Tan Son Nhut
31 October 1965:  A-4E Skyhawk; Ser # 151173; USN; VA-164; USS Oriskany TDY to Korat
"1 November 1965:  RF-101C Voodoo; Ser # 56-0174; USAF; 15 TRS, 18 TFW on TDY; Udorn"
1 November 1965:  A-4E Skyhawk; Ser # 151142; USN; VA-86; USS Independence
"1 November 1965:  O-1E Bird Dog; Ser # 56-2508; USAF; 21 TASS, 6250 TASG; Pleiku"
"2 November 1965:  O-1F Bird Dog; Ser # 57-2964; USAF; 19 TASS, 6250 TASG; Bien Hoa"
3 November 1965:  F-8D Crusader; Ser # 148635; USN; VF-111; USS Midway
"3 November 1965:  F-105D Thunderchief; Ser # 61-0163; USAF; 562 TFS, 23 TFW attached to 6235 TFW; Takhli"
5 November 1965:  F-8E Crusader; Ser # 150665; USMC; VMF(AW)-212; USS Oriskany
"5 November 1965:  F-105D Thunderchief; Ser # 62-4342; USAF; 357 TFS, 355 TFW attached to 6234 TFW; Korat"
"6 November 1965:  CH-3C; Ser # 63-9685; USAF; Detachment 5, 38 ARS; Udorn"
"6 November 1965:  A-1E Skyraider; Ser # 52-132439; USAF; 602 ACS, 6251 TFW; Bien Hoa detached to Udorn"
"6 November 1965:  A-1E Skyraider; Ser # 52-132469; USAF; 602 ACS, 6251 TFW; Bien Hoa detached to Udorn"
7 November 1965:  SH-3A Sea King; Ser # 148993; USN; HS-2; USS Independence
7 November 1965:  A-4E Skyhawk; Ser # 150071; USN; VA-163; USS Oriskany
9 November 1965:  A-1H Skyraider; Ser # 137566; USN; VA-152; USS Oriskany
"12 November 1965:  F-105D Thunderchief; Ser # 62-4218; USAF; 562 TFS, 23 TFW attached to 355 TFW; Takhli"
13 November 1965:  A-4E Skyhawk; Ser # 151067; USN; VA-163; USS Oriskany
"13 November 1965:  F-100D Super Sabre; Ser # 55-2795; USAF; 481 TFS, 27 TFW attached to 6250 CSG; Tan Son Nhut"
"14 November 1965:  A-1E Skyraider; Ser # 52-132898; USAF; 1 ACS, 6251 TFW; Bien Hoa"
16 November 1965:  A-1H Skyraider; Ser # 137590; USN; VA-52; USS Ticonderoga
"16 November 1965:  F-105D Thunderchief; Ser # 62-4332; USAF; 469 TFS, 6234 TFW; Korat"
17 November 1965:  F-8E Crusader; Ser # 150308; USN; VF-194; USS Bon Homme Richard
17 November 1965:  A-1H Skyraider; Ser # 135244; USN; VA-152; USS Oriskany
17 November 1965:  A-4E Skyhawk; Ser # 151083; USN; VA-163; USS Oriskany
17 November 1965:  F-8E Crusader; Ser # 150675; USMC; VMF(AW)-212; USS Oriskany
17 November 1965:  F-8E Crusader; Ser # 150875; USMC; VMF(AW)-212; USS Oriskany
18 November 1965:  F-8E Crusader; Ser # 150332; USN; VF-191; USS Bon Homme Richard
"18 November 1965:  F-105D Thunderchief; Ser # 61-0062; USAF; 469 TFS, 6234 TFW; Korat"
"18 November 1965:  O-1E Bird Dog; Ser # 56-2544, 56-2585, 56-2587, 56-2675, 56-4228; USAF; 505 TCG; Ben Trang"
19 November 1965:  F-100D Super Sabre; Ser # 56-3125; USAF; 3 TFW; Bien Hoa
21 November 1965:  C-123B Provider; Ser # 55-4530; USAF; 315 ACG; Tan Son Nhut
"21 November 1965:  O-1E Bird Dog; Ser # 56-2535; USAF; 21 TASS, 505 TACG; Pleiku"
28 November 1965:  F-8E Crusader; Ser # 150854; USN; VF-194; USS Bon Homme Richard
28 November 1965:  F-8E Crusader; Ser # 150327; USN; VF-191; USS Bon Homme Richard
"28 November 1965:  F-105D Thunderchief; Ser # 62-4285; USAF; or 335 TFS, 4 TFW attached to 355 TFW; Takhli"
"28 November 1965:  F-4C Phantom; Ser # 64-0729; USAF; 557 TFS, 12 TFW; Cam Ranh Bay"
"29 November 1965:  C-123B Provider; Ser # 54-0651; USAF; 309 ACS, 315 ACG; Tan Son Nhut"
30 November 1965:  F-8E Crusader; Ser # 149176; USN; VF-53; USS Ticonderoga
1 December 1965:  A-4C Skyhawk; Ser # 149560; USN; VA-144; USS Ticonderoga
"1 December 1965:  F-105D Thunderchief; Ser # 61-0182; USAF; 334 TFS, 4 TFW attached to 355 TFW; Takhli"
1 December 1965:  A-1H Skyraider; Ser # 137621; USN; VA-52; USS Ticonderoga
2 December 1965:  F-4B Phantom; Ser # 149468; USN; VF-96; USS Enterprise
2 December 1965:  A-1H Skyraider; Ser # 139755; USN; VA-196; USS Bon Homme Richard
2 December 1965:  F-4B Phantom; Ser # 151409; USN; VF-92; USS Enterprise
2 December 1965:  F-4B Phantom; Ser # 152220; USN; VF-114; USS Kitty Hawk
"7 December 1965:  F-4B Phantom; Ser # 152261; USMC; VMFA-323, MAG-11; Da Nang"
"7 December 1965:  F-4C Phantom; Ser # 64-0723; USAF; 557 TFS, 12 TFW; Cam Ranh Bay"
"7 December 1965:  O-1E Bird Dog; Ser # 55-4675; USAF; 19 TASS, 505 TACG; Bien Hoa"
"8 December 1965:  A-1E Skyraider; Ser # 52-133987; USAF; 602 ACS, 3 TFW; Bien Hoa detached to Udorn"
8 December 1965:  F-105D Thunderchief; Ser # 62-4302; USAF; 6234 TFW; Korat
"8 December 1965:  C-130A Hercules; Ser # 56-0502; USAF; 817 TCS, 6315 OG; Naha, Okinawa"
"9 December 1965:  A-4E Skyhawk; Ser # 151992; USMC; VMA-224, MAG-12; Chu Lai"
11 December 1965:  C-123B Provider; Ser # 56-4376; USAF; 4376          315 ACG; Tan Son Nhut
"14 December 1965:  B-57B Canberra; Ser # 52-1565; USAF; 8 TBS, 405 FW attached to 6252 TFW; Da Nang"
"14 December 1965:  O-1E Bird Dog; Ser # 56-4191; USAF; 21 TASS, 505 TACG; Pleiku"
15 December 1965:  RA-5C Vigilante; Ser # 151633; USN; RVAH-7; USS Enterprise
"15 December 1965:  F-102A Delta Dagger; Ser # 55-3373; USAF; Detachment 5, 509 FIS, 405 FW; Tan Son Nhut"
"15 December 1965:  F-105D Thunderchief; Ser # 62-4363; USAF; 334 TFS, 4 TFW attached to 355 TFW; Takhli"
16 December 1965:  F-5C Freedom Fighter; Ser # 63-8425; USAF; 4503 TFS(P); Bien Hoa
"17 December 1965:  O-1E Bird Dog; Ser # 57-2873; USAF; 19 TASS, 505 TACG; Bien Hoa"
17 December 1965:  A-4C Skyhawk; Ser # 148510; USN; VA-113; USS Kitty Hawk
"17 December 1965:  AC-47D Gunship I; Ser # 43-49492; USAF; 4 ACS, 6250 CSG; Tan Son Nhut"
"19 December 1965:  F-4C Phantom; Ser # 63-7527; USAF; 433 TFS, 8 TFW; Ubon"
"20 December 1965:  F-105D Thunderchief; Ser # 61-0090; USAF; 354 TFS, 355 TFW; Takhli"
"20 December 1965:  F-4C Phantom; Ser # 64-0678; USAF; 433 TFS, 8 TFW; Ubon"
"20 December 1965:  F-100D Super Sabre; Ser # 58-1231; USAF; Wild Weasel Detachment, 6234 TFW; Korat"
20 December 1965:  RA-5C Vigilante; Ser # 151624; USN; RVAH-13; USS Kitty Hawk
"20 December 1965:  C-130A Hercules; Ser # 62-1843; USAF; 345 TCS, 314 TCW; Sewart"
21 December 1965:  A-6A Intruder; Ser # 151781; USN; VA-85; USS Kitty Hawk
"21 December 1965:  F-105D Thunderchief; Ser # 59-1823; USAF; 421 TFS, 6234 TFW; Korat"
22 December 1965:  A-4C Skyhawk; Ser # 149521; USN; VA-76; USS Enterprise
22 December 1965:  RA-5C Vigilante; Ser # 151632; USN; RVAH-13; USS Kitty Hawk
22 December 1965:  A-4C Skyhawk; Ser # 148305; USN; VA-36; USS Enterprise
23 December 1965:  A-4C Skyhawk; Ser # 149562; USN; VA-94; USS Enterprise
"23 December 1965:  A-1H Skyraider; Ser # unknown; USAF; Detachment 10, 1131 SAS; Bien Hoa"
"23 December 1965:  U-10B Courier; Ser # 63-13093; USAF; 5 ACS, 6253 CSG; Nha Trang"
24 December 1965:  F-8E Crusader; Ser # 150891; USN; VF-211; USS Hancock
"24 December 1965:  O-1E Bird Dog; Ser # 56-4166; USAF; 21 TASS, 505 TACG; Pleiku"
"24 December 1965:  AC-47D Gunship I; Ser # I     45-1120; USAF; 4 ACS, 6250 CSG; Tan Son Nhut"
26 December 1965:  F-8E Crusader; Ser # 150843; USN; VF-53; USS Ticonderoga
"26 December 1965:  A-1E Skyraider; Ser # 52-132637; USAF; 602 ACS, 3 TFW; Bien Hoa"
28 December 1965:  F-4B Phantom; Ser # 151412; USN; VF-92; USS Enterprise
28 December 1965:  F-4B Phantom; Ser # 151438; USN; VF-96; USS Enterprise
"29 December 1965:  F-100D Super Sabre; Ser # 55-3719; USAF; 416 TFS, 3 TFW; Tan Son Nhut"
"29 December 1965:  A-4E Skyhawk; Ser # 150019; USMC; VMA-211, MAG-12; Chu Lai"
"2 January 1966:  O-1F Bird Dog; Ser # 57-2889; USAF; 19 TASS, 505 TACG; Bien Hoa"
2 January 1966:  A-4C Skyhawk; Ser # 147704; USN; VA-76; USS Enterprise
3 January 1966:  A-1J Skyraider; Ser # 142081; USN; VA-52; USS Ticonderoga
4 January 1966:  C-123B Provider; Ser # 56-4369; USAF; 315 ACG; Tan Son Nhut
"5 January 1966:  O-1E Bird Dog; Ser # 56-4171; USAF; probably 20 TASS, 505 TACG; Da Nang detached to Khe Sanh"
"6 January 1966:  C-130B Hercules; Ser # 61-0972; USAF; 774 TCS, 463 TCW; Mactan"
9 January 1966:  F-100D Super Sabre; Ser # 56-3166; USAF; 3 TFW; Bien Hoa
9 January 1966:  C-123B Provider; Ser # 54-0676; USAF; 315 ACG; Tan Son Nhut
"9 January 1966:  C-130B Hercules; Ser # 61-0970; USAF; 774 TCS, 463 TCW; Mactan"
"10 January 1966:  F-4B Phantom; Ser # 152218; USMC; VMFA-323, MAG-11; Da Nang"
"11 January 1966:  F-105D Thunderchief; Ser # 59-1736; USAF; 334 TFS, 4 TFW attached to 355 TFW; Takhli"
"11 January 1966:  A-1H Skyraider; Ser # 139624; USAF; Detachment 10, 1131 SAS; Bien Hoa"
"12 January 1966:  A-1E Skyraider; Ser # 52-132468; USAF; 1 ACS, 3 TFW; Pleiku"
"12 January 1966:  B-57B Canberra; Ser # 53-3876; USAF; 13 TBS, 405 FW attached to 6252 TFW; Da Nang"
"13 January 1966:  A-1E Skyraider; Ser # 52-133989; USAF; 1 ACS, 3 TFW; Pleiku"
"13 January 1966:  C-123B Provider; Ser # 55-4519; USAF; 310 ACS, 315 ACG; Nha Trang"
14 January 1966:  A-4C Skyhawk; Ser # 147753; USN; VA-36; USS Enterprise
"16 January 1966:  F-4C Phantom; Ser # 63-7469; USAF; 559 TFS, 12 TFW; Cam Ranh Bay"
"16 January 1966:  F-105D Thunderchief; Ser # 59-1719; USAF; 354 TFS, 355 TFW; Takhli"
"16 January 1966:  B-57B Canberra; Ser # 53-3903; USAF; 13 TBS, 405 FW attached to 6252 TFW; Da Nang"
16 January 1966:  F-8C Crusader; Ser # 147012; USN; VF-24; USS Hancock
16 January 1966:  RA-5C Vigilante; Ser # 149312; USN; RVAH-9; USS Ranger
"20 January 1966:  F-105D Thunderchief; Ser # 59-1717; USAF; 333 TFS, 355 TFW; Takhli"
"20 January 1966:  F-105D Thunderchief; Ser # 62-4324; USAF; 333 TFS, 355 TFW; Takhli"
22 January 1966:  S-2D Tracker; Ser # 149252; USN; VS-35; USS Hornet
"24 January 1966:  F-4B Phantom; Ser # 152265; USMC; VMFA-314, MAG-11; Da Nang"
"24 January 1966:  F-4B Phantom; Ser # 152276; USMC; VMFA-314, MAG-11; Da Nang"
25 January 1966:  A-4E Skyhawk; Ser # 152021; USN; VA-55; USS Ranger
"25 January 1966:  C-123B Provider; Ser # 54-0702; USAF; probably 311 ACS, 315 ACG; Da Nang"
"26 January 1966:  RF-101C Voodoo; Ser # 56-0084; USAF; 20 TRS, 6250 CSG; Tan Son Nhut"
"27 January 1966:  A-4E Skyhawk; Ser # 151998; USMC; VMA-211, MAG-12; Chu Lai"
"27 January 1966:  A-4E Skyhawk; Ser # 150034; USMC; VMA-224, MAG-12; Chu Lai"
"28 January 1966:  A-1E Skyraider; Ser # 52-132412; USAF; 602 ACS, 3 TFW; Bien Hoa"
"28 January 1966:  A-1E Skyraider; Ser # 52-133907; USAF; 602 ACS, 3 TFW; Bien Hoa"
"31 January 1966:  A-1E Skyraider; Ser # 52-132464; USAF; 1 ACS, 3 TFW; Pleiku"
"31 January 1966:  F-105D Thunderchief; Ser # 61-0210; USAF; 469 TFS, 6234 TFW; Korat"
31 January 1966:  A-4E Skyhawk; Ser # 152066; USN; VA-55; USS Ranger
31 January 1966:  F-4B Phantom; Ser # 152233; USN; VF-114; USS Kitty Hawk
1 February 1966:  A-1J Skyraider; Ser # 142038; USN; VA-115; USS Kitty Hawk
1 February 1966:  A-1J Skyraider; Ser # 142031; USN; VA-145; USS Ranger
1 February 1966:  A-4C Skyhawk; Ser # 149527; USN; VA-146; USS Ranger
"1 February 1966:  KC-130F Hercules; Ser # 149809; USMC; VMGR-152, MAG-15; Da Nang"
"2 February 1966:  F-8E Crusader; Ser # 149142; USMC; VMF(AW)-235, MAG-11; Da Nang"
"2 February 1966:  O-1E Bird Dog; Ser # 56-2493; USAF; probably 19 TASS, 505 TACG; Bien Hoa detached to Tan Son Nhut"
3 February 1966:  RA-5C Vigilante; Ser # 151625; USN; RVAH-13; USS Kitty Hawk
"3 February 1966:  C-123B Provider; Ser # 55-4537; USAF; 311 ACS, 315 ACG; Da Nang"
7 February 1966:  A-4E Skyhawk; Ser # 152027; USN; VA-56; USS Ticonderoga
"8 February 1966:  O-1E Bird Dog; Ser # 56-2621; USAF; 22 TASS, 505 TACG; Binh Thuy"
9 February 1966:  A-4C Skyhawk; Ser # 149557; USN; VA-144; USS Ticonderoga
10 February 1966:  A-1H Skyraider; Ser # 137627; USN; VA-145; USS Ranger
"10 February 1966:  B-57B Canberra; Ser # 52-1575; USAF; 13 TBS, 405 FW attached to 6252 TFW; Da Nang"
"14 February 1966:  A-1E Skyraider; Ser # 52-132665; USAF; 1 ACS, 3 TFW; Pleiku"
14 February 1966:  A-4C Skyhawk; Ser # 149552; USN; VA-144; USS Ticonderoga
"15 February 1966:  A-1E Skyraider; Ser # 52-133885; USAF; 602 ACS, 3 TFW; Bien Hoa detached to Nakhon Phanom"
18 February 1966:  F-4B Phantom; Ser # 152297; USN; VF-92; USS Enterprise
18 February 1966:  A-6A Intruder; Ser # 151797; USN; VA-85; USS Kitty Hawk
"19 February 1966:  F-105D Thunderchief; Ser # 62-4251; USAF; 354 TFS, 355 TFW; Takhli"
"21 February 1966:  B-57B Canberra; Ser # 52-1523; USAF; 8 TBS, 405 FW attached to 6252 TFW; Da Nang"
21 February 1966:  F-4C Phantom; Ser # 64-0728; USAF; 8 TFW; Ubon
"22 February 1966:  F-105D Thunderchief; Ser # 62-4388; USAF; 357 TFS, 355 TFW; Takhli"
"24 February 1966:  F-4B Phantom; Ser # 151411; USMC; VMFA-314, MAG-11; Da Nang"
"24 February 1966:  A-1E Skyraider; Ser # 52-133908; USAF; 1 ACS, 2 AD; Pleiku"
"25 February 1966:  F-4B Phantom; Ser # 152308; USMC; VMFA-314, MAG-11; Da Nang"
"25 February 1966:  RB-66C Destroyer; Ser # 54-0457; USAF; 41 TRS, 460 TRW attached to 355 TFW; Takhli"
"26 February 1966:  F-105D Thunderchief; Ser # 61-0215; USAF; 421 TFS, 6234 TFW; Korat"
"27 February 1966:  F-4C Phantom; Ser # 64-0742; USAF; 433 TFS, 8 TFW; Ubon"
27 February 1966:  F-105D Thunderchief; Ser # 62-4362; USAF; 355 TFW; Takhli
1 March 1966:  F-4B Phantom; Ser # 150443; USN; VF-143; USS Ranger
1 March 1966:  A-4E Skyhawk; Ser # 152057; USN; VA-55; USS Ranger
"2 March 1966:  O-1E Bird Dog; Ser # 56-2529; USAF; 21 TASS, 505 TACG; Pleiku"
"2 March 1966:  O-1F Bird Dog; Ser # 57-2902; USAF; Det 3, 505 TACG; Nakhon Phanom"
2 March 1966:  F-105D Thunderchief; Ser # 59-1724; USAF; 355 TFW; Takhli
3 March 1966:  F-4B Phantom; Ser # 151453; USMC; VMFA-314; Da Nang
"4 March 1966:  O-1E Bird Dog; Ser # 56-2499; USAF; 21 TASS, 505 TACG; Pleiku"
5 March 1966:  F-4B Phantom; Ser # 152224; USN; VF-114; USS Kitty Hawk
5 March 1966:  A-1H Skyraider; Ser # 137589; USN; VA-215; USS Hancock
"5 March 1966:  F-100D Super Sabre; Ser # 55-3780; USAF; 416 TFS, 3 TFW; Tan Son Nhut"
"7 March 1966:  F-105D Thunderchief; Ser # 62-4219; USAF; 357 TFS, 355 TFW; Takhli"
"7 March 1966:  RF-101C Voodoo; Ser # 56-0043; USAF; 45 TRS, 39 AD on TDY; Udorn"
"7 March 1966:  F-105D Thunderchief; Ser # 62-4410; USAF; 469 TFS, 6234 TFW; Korat"
"7 March 1966:  RF-101C Voodoo; Ser # 56-0220; USAF; 45 TRS, 39 AD on TDY; Udorn"
"9 March 1966:  A-4C Skyhawk; Ser # 148518; USMC; VMA-311, MAG-12; Chu Lai"
"9 March 1966:  AC-47D Gunship I; Ser # 44-76290; USAF; 4 ACS, 14 ACW; Tan Son Nhut detached to Da Nang"
